row.ID,row.m.z,row.retention.time,ID_Ranked,Intensity_Ranked,Class_At_Max_Intensity,Adduct_At_Max_Intensity,Only_One_Class,LIPPOS17MAR_01.BLANK.1,LIPPOS17MAR_20.BLANK.2,LIPPOS17MAR_06.30,LIPPOS17MAR_02.POOL.1,LIPPOS17MAR_09.38,LIPPOS17MAR_08.55,LIPPOS17MAR_04.83,LIPPOS17MAR_05.39,LIPPOS17MAR_07.73,LIPPOS17MAR_03.201,LIPPOS17MAR_11.191,LIPPOS17MAR_17.127,LIPPOS17MAR_24.128,LIPPOS17MAR_15.118,LIPPOS17MAR_14.56,LIPPOS17MAR_19.209,LIPPOS17MAR_10.111,LIPPOS17MAR_13.102,LIPPOS17MAR_42.BLANK3,LIPPOS17MAR_26.129,LIPPOS17MAR_28.29,LIPPOS17MAR_16.12,LIPPOS17MAR_12.74,LIPPOS17MAR_18.146,LIPPOS17MAR_22.92,LIPPOS17MAR_35.137,LIPPOS17MAR_32.119,LIPPOS17MAR_33.47,LIPPOS17MAR_27.37,LIPPOS17MAR_29.208,LIPPOS17MAR_25.110,LIPPOS17MAR_21.POOL.2,LIPPOS17MAR_23.100,LIPPOS17MAR_37.154,LIPPOS17MAR_31.46,LIPPOS17MAR_30.75,LIPPOS17MAR_34.91,LIPPOS17MAR_41.173,LIPPOS17MAR_38.183,LIPPOS17MAR_40.190,LIPPOS17MAR_62.BLANK.4,LIPPOS17MAR_43.POOL.3,LIPPOS17MAR_39.192,LIPPOS17MAR_46.19,LIPPOS17MAR_45.66,LIPPOS17MAR_50.28,LIPPOS17MAR_55.20,LIPPOS17MAR_57.155,LIPPOS17MAR_49.101,LIPPOS17MAR_51.145,LIPPOS17MAR_52.3,LIPPOS17MAR_44.172,LIPPOS17MAR_36.200,LIPPOS17MAR_64.64,LIPPOS17MAR_53.109,LIPPOS17MAR_61.199,LIPPOS17MAR_65.136,LIPPOS17MAR_56.10,LIPPOS17MAR_58.156,LIPPOS17MAR_54.164,LIPPOS17MAR_47.1,LIPPOS17MAR_48.165,LIPPOS17MAR_69.11,LIPPOS17MAR_59.48,LIPPOS17MAR_68.174,LIPPOS17MAR_81.BLANK.5,LIPPOS17MAR_63.POOL.4,LIPPOS17MAR_60.84,LIPPOS17MAR_67.181,LIPPOS17MAR_66.21,LIPPOS17MAR_75.57,LIPPOS17MAR_76.120,LIPPOS17MAR_78.210,LIPPOS17MAR_71.2,LIPPOS17MAR_73.93,LIPPOS17MAR_74.65,LIPPOS17MAR_72.147,LIPPOS17MAR_70.182,LIPPOS17MAR_82.POOL.5,LIPPOS17MAR_79.138,LIPPOS17MAR_77.82,LIPPOS17MAR_80.163
8276,876.7712147,17.68559093,1_OxTG(16:1_18:0_17:2(OH))+NH4 | 1_OxTG(16:1_18:0_17:1(Ke))+NH4 | 1_OxTG(16:0_18:1_17:2(OH))+NH4 | 1_OxTG(16:0_18:1_17:1(Ke))+NH4 | 1_OxTG(18:0_18:2_15:0(CHO))+NH4 | 1_OxTG(18:0_18:2_15:1(OH))+NH4 | 1_OxTG(18:1_18:1_15:0(CHO))+NH4 | 1_OxTG(18:1_18:1_15:1(OH))+NH4 | 1_OxTG(16:0_18:2_17:1(OH))+NH4 | 1_OxTG(16:1_18:1_17:1(OH))+NH4 | 1_OxTG(18:0_18:1_15:1(CHO))+NH4 | 1_OxTG(18:0_18:1_15:1(Ke))+NH4 | 1_OxTG(16:0_18:0_17:2(Ke))+NH4 | 1_OxTG(18:0_18:0_15:2(CHO))+NH4,24791.3399 | 24791.3399 | 24522.2511 | 24522.2511 | 16711.5676 | 16711.5676 | 15413.5178 | 15413.5178 | 12690.5907 | 11920.6167 | 8779.911 | 8779.911 | 8657.3953 | 1091.04217,OxTG,[M+NH4]+,Yes,699.6038605,0,19023.54167,96795.94237,184919.7293,35028.17664,65006.54895,227879.7206,92043.64811,17530.80008,38947.56322,29346.24247,71452.84848,178423.4617,138677.6829,9262.076382,102172.8366,19756.20737,1113.885997,51263.28395,37092.90367,55669.57065,116896.4838,186692.9276,24379.95785,19121.03707,144494.544,280454.9267,360940.6027,16647.78412,90802.34292,80296.72753,30118.65707,89954.93782,309269.5692,82114.73174,15067.66934,109556.4437,21789.88307,35736.01945,0,73306.6482,76547.37818,85925.4263,422969.1191,8916.369569,8425.351905,235535.3901,23511.72295,166929.5356,38689.7022,436465.7501,17750.92193,50130.30859,95103.16047,7355.023723,39778.0811,76081.23876,79840.24269,46067.71286,487081.4595,337609.9285,45827.79143,157232.2682,132632.6379,0,71725.13882,72187.08756,13104.13214,14835.47284,118549.4389,214306.761,58816.80771,105644.1755,34310.37253,51215.79247,278441.0505,43889.17057,94459.55856,34028.61091,152265.9014,260461.6458
8409,926.80217,17.54407561,1_OxTG(16:0_18:0_18:1(OOO))+NH4 | 1_OxTG(14:0_16:0_22:1(OOO))+NH4 | 1_OxTG(16:0_16:0_20:1(OOO))+NH4 | 1_OxTG(14:0_18:0_20:1(OOO))+NH4,5900.7924 | 5445.7827 | 5084.7603 | 2999.9575,OxTG,[M+NH4]+,Yes,705.408542,3171.619393,27847.80668,207517.1318,269844.3521,23510.2382,145390.6269,333773.6928,105052.8363,18938.0167,134849.9543,32015.64098,44155.95402,657887.7878,92293.2912,23123.36994,269327.5335,42661.81884,2888.834742,45394.48417,24519.02054,385435.6437,93411.15672,586394.2577,50587.76495,14154.82503,433095.2691,529186.2085,360609.7702,22026.20939,313076.1419,157478.8974,35440.56547,344917.0822,416738.5349,130491.8066,37413.61362,233243.5047,35075.15781,116301.9554,1888.644439,146083.859,148619.6374,23265.72881,148012.3888,23683.7892,12580.34962,254691.7635,38502.0143,492300.7548,181332.2077,423512.7936,14501.09667,52888.10976,419949.5131,15795.19576,42969.12614,373033.9526,271313.0431,150894.4995,623927.5576,233200.1514,294883.1186,160340.3404,153072.5852,3749.442312,169485.2293,90520.1254,41928.74648,14034.60042,64401.35388,556830.5121,44674.63809,270273.1669,42364.03619,22825.68039,740722.3459,40564.43957,241587.818,26159.76876,121730.6089,395440.6923
1943,690.5059185,10.54032744,1_PC(13:0_16:1)+H | 1_PE(16:0_16:1)+H | 1_PE(14:0_18:1)+H | 3_PE(32:1)+H,20945.168068 | 12231.483414 | 10166.411904 | 9756.419914,PC,[M+H]+,No,1424.886836,163.9545866,212814.2557,529921.3957,160371.9148,97688.06565,1621119.064,198335.2352,1378279.058,583012.7994,322908.868,257289.6768,255345.6831,192523.53,252470.479,371263.3046,185505.1606,937882.3375,413.444813,299557.0401,224022.0921,127114.879,1748288.919,845835.6886,1226037.572,207681.6739,190827.1048,186399.7136,195537.0867,457815.6308,163730.1308,543170.7007,990496.1608,419620.9029,194682.2575,1514676.204,1079127.852,293381.1224,479874.3371,357883.9712,521.1842275,706643.4184,389618.8593,396347.0451,176628.2844,224940.2299,236847.6643,391214.5002,1124366.881,869716.5568,166258.6386,334464.993,671493.8602,143283.4941,210308.2152,589684.6062,218110.503,145514.5035,393145.2646,1375689.213,234440.3456,1400810.863,133042.2014,215512.254,440397.4621,1546.327108,690699.9318,1477896.714,508504.1195,294428.0957,208012.8522,171388.4038,471151.4176,193279.4444,1177824.594,174421.1722,860678.8985,561619.1255,687515.783,213282.4413,1589825.152,1464511.417
3387,690.5054329,10.54718862,1_PC(13:0_16:1)+H | 1_PE(16:0_16:1)+H | 1_PE(14:0_18:1)+H | 3_PE(32:1)+H,20945.168068 | 12231.483414 | 10166.411904 | 9756.419914,PC,[M+H]+,No,1583.137084,262.9552059,215367.3087,655802.8548,158659.2118,177839.6569,1534779.205,193244.7252,1398097.742,597220.8445,332828.5231,256465.6,271191.646,194786.8967,112051.0027,109482.8059,203651.3419,844185.4365,201.114916,293859.5744,228716.6334,128241.4935,1220117.908,940566.6715,1130050.693,208627.188,192653.7057,184095.3758,176563.6117,462287.5062,166903.3258,686099.3907,962856.5454,414100.5645,194728.5961,1280984.44,992206.466,391588.6311,480606.7866,362414.5459,518.9550987,604119.6789,384522.2286,433478.692,231981.1138,232867.6837,236706.7234,380693.4632,1125541.978,834313.4799,185877.6346,451743.0107,573034.5447,145435.2781,212006.7138,612700.7312,224004.3983,147807.7763,394414.1222,1338859.381,274373.3765,1413278.728,133020.7957,214399.8031,438538.9373,1648.354168,584915.9717,1413424.479,528360.9557,305744.7003,53713.05118,175220.9005,377885.2803,38087.83675,1119532.188,160477.3389,782585.9249,577186.3992,598482.5681,214892.7178,1603984.745,1171156.103
3389,690.5094832,10.55500041,1_PC(13:0_16:1)+H | 1_PE(16:0_16:1)+H | 1_PE(14:0_18:1)+H | 3_PE(32:1)+H,20945.168068 | 12231.483414 | 10166.411904 | 9756.419914,PC,[M+H]+,No,989.9098685,746.4606146,218378.2446,635425.1527,186212.3278,204098.0099,1280892.334,231535.2852,988510.3022,616569.0065,354084.8524,278822.7348,285435.4607,244577.4284,298217.9499,137860.4728,220384.4465,948407.207,826.3107334,316973.4004,230388.4153,136613.1923,1729268.68,555435.3291,667324.2394,224153.1801,203785.4002,230613.6116,211171.3541,495802.7814,199943.2695,684759.3327,842689.8515,428367.9881,247135.6541,1205268.4,768604.8619,423004.1218,497073.0972,290399.7519,756.8467624,446581.0089,457952.3992,416121.3814,387875.1051,229574.3979,234388.4816,383225.4455,637207.3471,546681.5498,182218.6765,585430.5635,688278.9708,159798.0196,235820.4107,505138.0985,255422.5656,173649.1472,421388.6412,1041937.503,313198.7578,389451.6646,143661.1196,249721.0281,470234.8526,1081.227427,476737.6618,1022242.19,546335.5007,299517.4826,298377.0943,222564.2311,532417.3074,204714.0647,682572.9184,199536.0906,661477.2353,644340.7239,721575.2819,243090.3635,1298893.026,1391915.708
5767,690.5026958,10.5405935,1_PC(13:0_16:1)+H | 1_PE(16:0_16:1)+H | 1_PE(14:0_18:1)+H | 3_PE(32:1)+H,20945.168068 | 12231.483414 | 10166.411904 | 9756.419914,PC,[M+H]+,No,1893.270486,485.1246097,206334.1908,592563.3103,147696.9636,173136.1938,1564212.667,182847.3093,1284599.671,580183.16,291610.0068,242172.0282,243295.7892,186992.9506,241774.2378,437068.5003,178999.4183,249870.3393,513.9289878,275603.8388,215943.3524,112365.1482,1669288.768,918343.0348,828686.8551,185880.9584,167257.4527,172395.7726,180864.5268,425379.7961,153800.1978,601796.4056,983605.0263,372650.4033,174692.8462,83437.76821,1064979.503,365616.3633,453511.4264,126207.0139,487.3711377,657839.4783,53315.59402,373671.3013,169799.4927,211359.7744,233451.8002,371970.0148,1115312.649,861765.8489,118216.0636,347545.2748,212129.9233,134828.1995,175860.2638,180377.1816,200977.2269,135849.4082,351565.816,685695.9532,221914.271,1391811.127,122823.8764,202937.3696,391101.5418,2001.624605,649539.9502,639597.5812,493223.0356,48964.1111,198649.1294,162791.686,451072.0834,177062.037,1173298.691,156083.1147,804283.7025,132566.7354,642179.0857,198178.2881,1585298.14,1411244.457
3438,726.5030579,7.7796425,1_PC(14:0_16:1)+Na,9202.89359,PC,[M+Na]+,Yes,523.6110841,31.60490816,141185.3578,120208.9402,24744.25265,34164.03767,150007.3661,23659.39139,173542.1318,87768.04679,67100.01037,62445.60006,83039.30322,57902.04805,48944.90235,88198.39278,52811.98503,78778.9932,0,81690.95198,176628.2103,75686.16088,214576.2542,95157.90248,208068.7882,90929.70572,65969.22812,28636.47646,18535.7652,90697.92843,54684.86904,174499.2735,208435.6579,73127.32883,27608.10181,115687.6685,218350.5256,78316.37545,112462.1443,73936.56539,706.1576626,161958.3654,99428.03725,200368.5862,33190.71335,171692.7736,170914.6636,60869.98434,112162.4888,113242.5113,89916.50996,75359.51189,104836.0851,32660.42193,70294.68426,103417.7735,74798.91485,92928.43973,66293.0732,92491.12439,130538.3608,63950.00361,68972.82798,29938.49075,103357.0394,0,180804.5217,118981.038,113981.656,116316.1761,51786.39692,64333.55689,72715.55642,90455.93035,135847.5607,28681.36721,115939.535,60784.55687,206320.3393,68097.0055,248660.6226,84317.02144
3439,726.504019,7.513994919,1_PC(14:0_16:1)+Na,17804.153,PC,[M+Na]+,Yes,260.6078077,1661.70465,172638.201,382407.5803,130904.4947,191675.7756,491527.9689,136580.2831,605047.7283,359975.7571,185388.6599,238127.6764,230806.0424,149323.4601,230336.9123,364827.922,125573.6276,376237.7244,1401.052271,267944.3861,249431.7021,97341.11945,695879.9905,434335.8089,733448.643,267735.2435,179823.2156,167133.6295,133964.6468,396656.8115,138705.752,496790.6311,259399.2869,101223.4321,168428.5691,674537.577,623559.5665,201774.5771,242423.388,195014.4153,1333.957358,502977.0716,242664.2843,327058.0047,148965.6715,70804.18465,237478.7042,121434.8067,700298.8295,384646.716,123102.4394,145647.5833,440975.4842,185449.3069,158325.3869,444520.8024,215356.1467,111258.0627,102451.9149,613151.0065,174150.1937,584271.5153,104333.225,161063.8601,202711.3148,1402.438372,509315.3648,591536.9986,241633.3513,224546.1606,232537.6205,166991.2671,373604.5565,114843.8115,735093.4774,178579.5155,443880.3803,270613.5252,448694.8326,246236.8073,648064.0618,433326.642
7243,676.4892702,6.008085391,1_PC(14:0_14:1)+H,12593.71731,PC,[M+H]+,Yes,503.0590983,287.9063234,17839.05404,67057.81445,4421.641102,5170.157549,122262.0236,4080.885455,132252.3167,35838.23272,3314.649945,11623.32491,10509.98197,7928.232501,6706.272247,19726.25241,6541.245501,168914.5894,253.1268984,11612.8281,20533.61192,3922.867184,172652.3613,32015.98404,244767.3277,14519.75103,6628.009609,3610.690048,3725.657283,18505.87595,5165.505906,85076.14489,168842.1742,3924.917335,4005.572933,139013.6326,188201.7116,8006.32385,9669.53147,7335.296036,0,89855.87689,6968.302011,32342.75568,5058.80625,14782.32476,26783.77447,3339.446622,175209.7024,30292.31893,4320.988364,15491.41423,39179.75731,7298.258322,6577.122,31135.78593,15337.10895,4486.650185,4483.893214,146873.8116,8809.141439,177847.5422,5790.128746,6478.691265,10561.36552,34.38019239,83413.36863,114084.4127,11150.7472,24369.53195,6977.723382,7026.920388,20504.68528,9580.188238,234940.232,6025.886407,36135.84351,10558.38499,87118.76175,14325.96069,190946.838,122343.8734
1984,718.5321797,8.870106911,1_PC(14:0_17:1)+H | 1_PC(15:0_16:1)+H,63291.40316 | 63281.401148,PC,[M+H]+,Yes,936.0453144,2111.754095,440495.6346,332869.1719,73539.5442,125136.8398,616457.0209,68575.48628,543238.7274,836534.2843,404549.1127,188927.9477,211176.7868,108914.7721,179811.3945,367131.551,116508.4766,626614.9416,1878.818339,229850.9087,482653.1682,183224.6107,729042.9612,319493.9083,224521.9145,172578.091,101609.3028,61288.87749,50544.56903,392761.3252,95767.2344,402707.6444,684687.3584,98884.14592,60711.13383,842594.6114,1120000.679,139656.8208,707988.9669,320354.203,1716.091767,279004.5355,380187.0765,716314.3065,90306.67416,431283.1632,424871.3943,116769.9796,1123647.43,319422.2737,169959.3389,355345.3047,602850.5516,61231.79372,137349.8602,1327192.567,159426.9958,242032.3791,88184.40635,241399.2043,349482.9207,494356.292,246582.4984,57322.71629,161122.7206,1522.711065,257310.7974,426057.1701,686103.2889,481294.8254,140148.399,124665.8592,829856.8001,217741.7037,1511629.789,61454.38844,301387.7883,316005.4962,409432.1185,149423.3311,296248.2284,602438.9373
1985,718.5367339,8.865461585,1_PC(14:0_17:1)+H | 1_PC(15:0_16:1)+H,63291.40316 | 63281.401148,PC,[M+H]+,Yes,1719.860968,1553.993744,511367.7288,633776.3259,96998.64404,169028.291,1458255.261,86911.21053,1327710.067,1163083.23,451967.8313,245216.2321,263149.6445,129786.4779,242835.6787,758884.7431,140707.3755,1004207.423,2051.463596,256792.2534,448343.4559,221925.5911,1447140.967,228003.7989,1346506.869,206037.5041,128737.5292,76286.00441,71081.9694,788309.5834,131514.2924,620022.4276,795042.2754,126143.7759,75765.76489,1275334.251,370653.5108,165840.9049,856441.5722,534458.2785,1227.362694,631532.9405,630082.2241,739388.6271,108296.8068,406632.2585,493181.2673,135112.5986,1109513.844,284252.8109,201712.0734,413442.3492,1384546.156,86433.50699,179759.1514,1289795.984,194428.8418,282471.8786,117066.2873,408861.1924,354818.8729,663281.4986,274168.4218,80192.87927,203517.3497,1099.940979,600691.6535,1173936.611,912933.8116,497120.3914,174708.2591,144301.753,616367.9171,267748.557,1322838.274,81912.50863,173433.3077,1057535.501,676982.0807,197545.3843,1357536.377,420163.6087
1125,700.4871952,7.211418125,1_PC(14:0_14:0)+Na | 1_PC(12:0_16:0)+Na,14076.42842 | 13862.44066,PC,[M+Na]+,Yes,0,292.4965703,119119.3259,145433.0431,81516.77165,106558.4464,200302.2559,82362.9048,268546.4412,128407.5713,42047.50357,126845.0831,137442.2784,83423.88216,125098.8448,99459.55194,87146.56477,206976.8923,1019.691826,28330.96681,156567.7076,84201.98063,217334.2952,145473.3864,327664.0357,19078.48341,84574.38015,66076.62498,63426.97599,106381.1549,69472.62614,221644.6136,229928.0726,57521.96741,69697.22646,292560.6077,301291.2074,93447.23787,76960.35943,56372.81795,0,188585.6732,61689.17542,139753.4984,74597.21894,107318.9986,144709.118,69425.34729,323562.6688,163354.2054,46331.37087,3379.117787,130202.0778,77750.15872,107848.3639,129600.5773,117453.6271,83983.61275,60413.89174,236245.6631,77112.77779,216270.1348,86831.40415,63143.05509,105386.9278,503.8090301,201225.2735,219163.4296,94498.5729,152730.4001,109965.4288,89984.03013,94411.87502,81650.72578,300607.9205,64518.21836,139657.7419,80261.46527,204811.9236,130445.8643,286985.2469,243122.9761
1137,704.5172584,7.727739431,1_PC(14:0_16:1)+H | 1_PC(14:1_16:0)+H,101807.1135 | 101132.115072,PC,[M+H]+,Yes,3300.601119,3798.915979,871524.6325,3368047.987,377083.0947,477665.2346,10885102.86,502617.8838,4488502.008,1740123.268,1035593.819,923221.7504,1133875.779,977361.2147,144477.4449,914644.8797,803815.3873,7830569.729,1674.694147,1150163.148,1209874.439,136836.2372,11787013.85,1147558.314,8261915.452,1042165.811,811423.0338,395281.8136,296399.7017,632657.4949,730233.0982,4013787.395,3032467.166,349986.9631,456813.2712,10302013.9,7095745.086,912839.2254,1811608.292,626184.9876,1919.877102,4340321.647,290854.462,3192567.972,131744.6333,1229312.022,1105716.431,553933.3968,7903576.079,3220952.988,825327.6685,1750434.081,3782653.379,455010.7516,214291.8061,3927164.099,292091.7635,291626.2568,550307.341,7141934.853,1718771.104,6266723.046,507627.9394,444150.1634,307169.1518,3636.469675,4566081.97,4605094.038,1207389.208,1762589.463,633258.6895,190678.8224,2416630.601,717765.8787,9167218.834,370002.8785,1159454.214,1486201.547,4480677.328,220277.9233,11998841.16,5739666.279
1139,704.5217806,7.69294878,1_PC(14:0_16:1)+H | 1_PC(14:1_16:0)+H,101807.1135 | 101132.115072,PC,[M+H]+,Yes,3013.9046,4062.845573,1765539.372,3737936.745,486106.3791,589692.0927,11059346.09,134898.8527,8155572.292,2681745.433,1091939.556,1088714.858,1318122.206,985262.9488,965742.2471,2401548.417,938449.672,7830569.729,1424.853286,1315097.677,2081288.561,517698.9759,11884554.84,2240866.424,9897907.813,1109056.879,982526.8222,566299.9524,369338.67,1797145.425,849788.6632,4974931.897,4797209.351,600568.8336,466435.579,10429256.39,8477123.949,972801.4535,1915495.408,1195764.356,3616.163156,4558479.946,1458310.509,2243726.94,439137.3485,1698835.069,1955900.895,373281.4902,7958298.533,4157057.037,880282.0794,602998.6797,4761487.206,465952.0794,1109784.719,2998653.729,1164359.476,866731.7963,338070.2816,3441041.667,574142.1014,1614757.299,911095.1735,654411.0666,979363.3794,4408.028778,4619231.848,7165706.81,2890647.129,2841069.122,834003.3657,1090479.682,2431346.226,1333781.516,10964615.4,379672.0269,3672057.874,2627085.122,4536774.335,1123527.074,11998841.16,7612334.604
2750,846.6926485,15.84422244,1_PC(14:0_26:0)+H,18995.32183,PC,[M+H]+,Yes,810.695854,0,15119.69419,104519.3813,164748.062,179934.0785,274362.6277,126738.7212,208506.3173,110086.8736,78741.58563,134066.5127,127359.6675,72762.60461,230261.6749,54508.44791,111445.8782,92164.53429,0,119913.6973,8973.115001,10086.26775,265099.4666,102646.3535,107917.7384,105964.6396,105179.8009,66200.23544,93834.25548,66515.25027,98623.76444,129739.5359,138808.0339,39332.59295,67047.877,213961.0598,134670.238,23217.24234,94466.34803,88174.7572,0,99974.50419,67256.08149,24492.53396,44318.15461,8277.506575,16440.18838,30415.89372,122278.5338,66305.76098,13251.02959,18900.30844,113606.6644,43279.5373,162101.8808,97632.9811,110199.6339,13157.7758,33145.86847,183302.6633,25516.69851,165231.3408,8592.231739,70247.26773,31099.18363,0,85726.88252,176291.2858,135242.1888,13836.06731,121069.9142,89646.38201,74073.71048,10917.81723,145021.064,42527.30598,69383.73109,125155.062,102336.6629,123907.2564,281474.5301,171368.2505
6907,704.5269645,7.48586565,1_PC(14:0_16:1)+H | 1_PC(12:0_18:1)+H,137078.87055 | 135461.937788,PC,[M+H]+,Yes,598.3368346,1115.935988,805784.9306,4470448.35,657579.1415,1048996.611,9947447.507,932487.9075,9748977.341,4391670.08,1261805.112,1253127.334,1218438.263,835616.594,1440109.83,3543685.991,624995.7285,7882988.381,1476.365165,1147235.508,1030155.116,380513.176,10915888.05,5584142.509,10718832.86,1402145.805,915947.0588,909573.0061,711920.3198,3857802.229,547491.4245,5656496.008,8187789.199,384378.4032,931314.1027,8917273.262,9277414.379,786669.4372,1626808.577,1322432.738,1647.409413,5543866.425,1449833.657,705616.8393,474298.989,813421.6884,1031875.011,387343.237,9390715.848,3418894.268,208171.4291,5658.736395,4893978.213,665094.3601,695803.9843,4345625.25,1233390.709,384303.8752,353079.3874,14005779.82,372159.5561,702972.6765,390864.3464,1006894.97,862682.3908,2088.285506,4648314.474,8561114.848,1725708.839,1346610.78,945158.6961,657360.4408,2866258.194,452812.7832,8076067.02,819435.5845,4244382.054,1776713.474,4611615.256,1305728.841,6555542.528,8109262.353
4532,754.5337111,7.666338415,1_PC(14:0_20:4)+H,35615.67753,PC,[M+H]+,Yes,1346.186516,1010.430202,316471.3535,629555.3096,85119.95769,80465.67728,477641.1318,101872.6436,452852.6055,242280.6184,230530.0677,281624.8019,301932.863,496330.4798,99793.66425,131242.0179,229271.6235,303272.4505,791.3461186,328561.7003,158935.3618,164397.9509,587994.6435,422770.903,559181.2422,219423.2549,489379.2267,88600.69143,105906.0403,422966.3468,454563.7109,652115.3953,605896.9878,98574.05808,110659.4389,520167.463,299197.4362,124386.8729,262385.0853,295825.3161,879.0731148,670743.0072,328988.6094,484737.3921,77905.74772,344207.1487,246809.2336,115926.7276,453575.7786,413085.3467,488177.2827,107634.8057,528230.2583,62816.79554,642591.0443,532827.4411,212620.8706,552210.1993,109224.9745,621985.9037,863154.8381,437182.2691,555383.5827,99434.71988,127594.2557,1103.457445,638511.5985,398226.3742,271558.2312,354510.5957,69955.0786,470168.7517,421993.4757,606644.7833,610822.4559,77900.34195,367921.3722,322520.7157,338340.3522,208281.3614,478334.5676,590509.9733
4533,754.5362143,7.663135569,1_PC(14:0_20:4)+H,35615.67753,PC,[M+H]+,Yes,820.1514443,1005.883305,321254.6368,661107.0665,88079.14634,95619.19111,521568.1649,104045.4206,539498.0275,278336.2478,260207.5398,289744.4147,305710.5035,505919.14,109611.8128,484392.7755,507441.3489,531084.9873,1095.524008,334936.4472,407150.6076,493504.3661,458717.2371,465405.8805,1024227.028,229199.5655,499393.6312,90001.99847,105361.9157,284201.2014,464050.2023,709361.737,663851.5541,103118.6136,116285.3497,398825.4264,558439.6177,123525.7288,286834.0005,329341.7941,1709.945704,602641.6723,373199.3464,496771.2382,76709.43079,347169.8713,257175.163,119609.7424,773105.9291,407206.6768,500815.4094,90065.49171,403663.992,66545.07134,658551.6042,298059.0228,224551.0662,563114.1701,110624.6818,410347.7945,930062.6181,827119.5331,563811.1268,106157.7708,129393.1174,1605.476798,618962.373,446509.8596,308472.4513,368668.6112,70725.57724,465175.6751,525308.8697,547699.7309,1041890.713,77090.64213,262947.5993,361063.6079,500221.1712,132734.0672,354207.5781,446340.4258
4535,754.5418473,7.664059671,1_PC(14:0_20:4)+H,35615.67753,PC,[M+H]+,Yes,276.0050029,0,239264.0398,399596.625,41639.99692,57217.37797,317529.0697,64076.8484,308104.636,126078.5022,142712.5694,215283.1754,221063.6251,367730.877,64735.93944,258742.9712,129796.1265,420702.1437,345.7252964,217170.746,325685.6243,379297.9154,396077.9431,269269.1797,473420.1982,164923.1014,400138.0934,52316.85851,47923.38541,279516.2729,320003.8078,491933.7565,77601.15221,73018.65084,65722.70429,316678.2126,372624.1724,88141.6805,162373.1562,175724.3323,1397.315928,456930.2373,214319.1461,162421.9685,20430.47637,244248.8347,163871.3613,79361.02555,276964.8964,184564.3407,309514.4274,35088.20405,245468.1057,31010.99593,526630.5157,253322.0516,160133.802,444710.1247,74380.04736,352351.9442,137575.3666,116704.3354,428007.4671,70825.07058,79955.08592,504.936557,441275.3755,284383.628,163253.6848,240961.3378,29034.34558,297710.9883,245207.656,451402.1731,447748.3525,41798.39925,208280.7953,183095.1631,396726.1661,158256.5977,262376.5776,332582.2131
6175,704.5208495,7.673951829,1_PC(14:0_16:1)+H | 1_PC(14:1_16:0)+H,101807.1135 | 101132.115072,PC,[M+H]+,Yes,2195.493728,3798.915979,1788851.03,3552864.156,440834.1672,530568.7879,10206540.32,461379.1842,10574783.27,4102362.331,1047615.513,1012327.679,1197542.61,890448.8354,897554.1938,2277544.091,852614.4072,7302655.065,2439.022838,1198530.233,2098912.78,290173.6954,11375823.83,3077625.77,9314077.196,970767.3314,881273.1613,525763.5708,138207.8189,2414020.036,758463.2675,4100041.822,6334267.593,538679.5836,88614.47908,9770760.54,8000696.505,910567.9339,1745331.08,1473138.988,3244.801494,4316759.6,1646783.823,3512815.336,416092.0372,1747801.606,2048553.679,547649.909,7508121.917,3706940.317,508960.4725,956112.3774,4402859.401,426372.4276,1024428.972,4379784.523,1075706.592,865441.4228,510319.7925,9544745.328,1772499.54,8060897.757,889140.1119,426714.8637,1029198.38,4137.398598,4321513.84,8974145.12,2331250.691,2503603.673,773531.8499,976775.4187,2317726.728,1134505.325,10141901.64,338800.85,3416529.075,2130800.327,4251028.859,1022662.468,10610819.87,7081199.075
2078,754.535457,7.663960366,1_PC(14:0_20:4)+H,35615.67753,PC,[M+H]+,Yes,886.1833471,746.645037,312292.2521,431770.5165,85119.95769,94205.73856,457324.8576,98557.31638,469067.2127,474645.0282,218825.3596,284766.2437,301932.863,485059.5732,104742.7791,391918.0273,503601.7793,645082.3001,823.6302591,328561.7003,402940.556,485503.6262,557713.7468,400670.7212,1033848.182,215914.4233,493919.6134,90474.86377,106390.0109,431426.8817,458819.6169,379310.3233,570750.346,97448.77345,108352.6064,486350.0527,745116.4766,120799.7521,244316.4302,295825.3161,1429.4272,639064.0234,311460.2003,483606.0491,74593.52888,335008.5206,246776.9859,115926.7276,701004.9204,384629.2525,462782.4106,109511.6677,545994.4929,62740.87826,641824.129,474558.4425,217312.6129,557932.813,108037.4942,648130.469,925192.609,672051.3645,541458.7871,97973.86394,123455.5678,267.5047757,515874.7613,398640.6814,282385.8538,345025.8719,70629.71412,461678.7833,379571.4471,607648.3581,920051.0077,75068.08008,341824.6714,302909.607,662924.5248,209592.7098,454671.1216,590509.9733
